x,y,raw_flux,blue_mag,B_mag
454.8064908033042,150.90784179431145,8716.641176815634,12.964278383607585,13.486628383607584
354.19959782595305,150.78363821423866,51428.89986837968,11.037133219100964,11.559483219100963
951.0652444765025,152.88487964854116,1567.744485309876,14.826963100385699,15.349313100385698
571.1490589364932,157.20824453371608,32193.41373022673,11.545733727547107,12.068083727547107
773.5775659682548,161.82390732191303,10350.490029286324,12.777749026489102,13.300099026489102
678.5823835589282,159.0475244141863,5721.263487536566,13.421421431681079,13.943771431681078
703.8556482497326,156.74443667843164,-675.79324205887,,
106.34521018629114,156.94741456068533,2987.4198980479177,14.126910631490105,14.649260631490105
825.3070490851906,158.85047570081116,5237.035631228278,13.51743748302655,14.039787483026549
867.0279210538715,163.52772670613038,3911.374377088943,13.834327838766189,14.356677838766188
249.35976607175857,162.24746552466866,4538.896431623799,13.67277562198073,14.19512562198073
1041.1757905585139,161.64660870175481,61826.49598416172,10.837214720924798,11.359564720924798
267.3725436730774,163.36734316141312,2100.3373904982254,14.509428645302739,15.031778645302738
322.13578175993655,165.32469394912937,2494.5667785635296,14.322663469025942,14.845013469025941
464.10825821049843,177.16406458905803,50733.43496245129,11.051915635596611,11.57426563559661
727.601817002123,166.24604687700355,2832.846679073313,14.184593629767043,14.706943629767043
757.7868346108671,165.53040758231762,8809.816225124698,12.95273418228145,13.47508418228145
296.61100407493956,165.25522512211424,-1580.279846103895,,
340.19949467505865,168.05937649542238,2289.6186097413633,14.415743439023835,14.938093439023834
636.7206661408609,167.27692162737682,28538.440071767567,11.676575728253628,12.198925728253627
671.1369111297605,167.77100984963616,5996.628845542801,13.370383381052434,13.892733381052434
740.030158835397,165.947721314204,3628.9272802557334,13.915705641080509,14.438055641080508
447.5492298105768,170.25899997857042,42560.7782541444,11.242627402971845,11.764977402971844
166.99216106462848,168.67416415720183,58750.291251484334,10.89262624497766,11.414976244977659
1017.4794619794526,170.49572052029671,13660.688773682072,12.476469812127904,12.998819812127904
1001.7392596789473,181.37206515214825,23585.885669386676,11.883520832324262,12.405870832324261
26.294009421727136,172.8498583195779,1979.805536583042,14.573594968743105,15.095944968743105
1034.48414675377,172.5266827177275,3201.373529611291,14.05181043063498,14.57416043063498
